Size 100,40939300.00000
Size 100,22351900.00000
Size 100,13949400.00000
Size 100,35456700.00000
Size 100,31899800.00000
Size 100,61797400.00000
Size 100,16266200.00000
Size 100,20088700.00000
Size 100,57824800.00000
Size 100,16824600.00000
Size 100,50437000.00000
Size 100,61512400.00000
Size 100,25666600.00000
Size 100,31909800.00000
Size 100,35051100.00000
Size 100,31934800.00000
Size 100,23629900.00000
Size 100,13540000.00000
Size 100,51275900.00000
Size 100,19460700.00000
Size 100,16566500.00000
Size 100,20640400.00000
Size 100,24820600.00000
Size 100,17366000.00000
Size 100,39429900.00000
Size 100,26286000.00000
Size 100,19241600.00000
Size 100,33443800.00000
Size 100,22449700.00000
Size 100,25902700.00000
Size 100,17650500.00000
Size 100,14878800.00000
Size 100,16245500.00000
Size 100,16138200.00000
Size 100,51326900.00000
Size 100,15740800.00000
Size 100,69709100.00000
Size 100,21387200.00000
Size 100,14297000.00000
Size 100,14620500.00000
Size 100,50066000.00000
Size 100,16340400.00000
Size 100,19707800.00000
Size 100,39976400.00000
Size 100,22218500.00000
Size 100,148474400.00000
Size 100,22641600.00000
Size 100,27231200.00000
Size 100,48708800.00000
Size 100,32670400.00000
Size 100,13087600.00000
Size 200,30427600.00000
Size 200,18383500.00000
Size 200,30351800.00000
Size 200,24691800.00000
Size 200,38469800.00000
Size 200,29769100.00000
Size 200,28218800.00000
Size 200,55004800.00000
Size 200,65476000.00000
Size 200,16051100.00000
Size 200,35091500.00000
Size 200,66348200.00000
Size 200,22931100.00000
Size 200,20277700.00000
Size 200,32894700.00000
Size 200,41124600.00000
Size 200,32209900.00000
Size 200,15882400.00000
Size 200,29175300.00000
Size 200,19087100.00000
Size 200,27467900.00000
Size 200,21405600.00000
Size 200,21896200.00000
Size 200,19289000.00000
Size 200,16694700.00000
Size 200,33972900.00000
Size 200,21625800.00000
Size 200,18771300.00000
Size 200,23155600.00000
Size 200,24105800.00000
Size 200,33479500.00000
Size 200,59129600.00000
Size 200,15463700.00000
Size 200,50909600.00000
Size 200,25279900.00000
Size 200,14101700.00000
Size 200,23295000.00000
Size 200,27004700.00000
Size 200,35893000.00000
Size 200,42344500.00000
Size 200,35648500.00000
Size 200,28713900.00000
Size 200,45920700.00000
Size 200,42607400.00000
Size 200,62758600.00000
Size 200,24451900.00000
Size 200,37795600.00000
Size 200,49562600.00000
Size 200,20795700.00000
Size 200,45529100.00000
Size 200,41304100.00000
Size 200,14352200.00000
Size 200,22465200.00000
Size 200,75363800.00000
Size 200,17350000.00000
Size 200,73401500.00000
Size 200,22585400.00000
Size 200,11882700.00000
Size 200,17471500.00000
Size 200,20559900.00000
Size 200,58140300.00000
Size 200,33022800.00000
Size 200,63018900.00000
Size 200,44415700.00000
Size 200,20552800.00000
Size 200,20726900.00000
Size 200,34297400.00000
Size 200,43544700.00000
Size 200,31231600.00000
Size 200,22869400.00000
Size 200,21557900.00000
Size 200,43155700.00000
Size 200,44952000.00000
Size 200,40768400.00000
Size 200,49977600.00000
Size 200,17119200.00000
Size 200,24636300.00000
Size 200,14318300.00000
Size 200,30217200.00000
Size 200,45463800.00000
Size 200,28871200.00000
Size 200,44697100.00000
Size 200,32458400.00000
Size 200,25935000.00000
Size 200,33981100.00000
Size 200,33079300.00000
Size 200,48779800.00000
Size 200,41323100.00000
Size 200,19339800.00000
Size 200,17319700.00000
Size 200,11804200.00000
Size 200,12131000.00000
Size 200,23681300.00000
Size 200,14891900.00000
Size 200,13796100.00000
Size 200,76279600.00000
Size 200,15760200.00000
Size 200,13154900.00000
Size 200,46326900.00000
Size 200,21417200.00000
Size 200,22376000.00000
Size 200,35840900.00000
Size 200,25647700.00000
Size 200,22344400.00000
Size 200,16115400.00000
Size 200,38908400.00000
Size 200,27249500.00000
Size 200,19523400.00000
Size 200,24794200.00000
Size 200,41993100.00000
Size 200,21850600.00000
Size 200,37681000.00000
Size 200,64461600.00000
Size 200,12699800.00000
Size 200,43864400.00000
Size 200,27819600.00000
Size 200,34158000.00000
Size 200,13790300.00000
Size 200,19742800.00000
Size 200,22770300.00000
Size 200,24284800.00000
Size 200,30523000.00000
Size 200,25003300.00000
Size 200,21140600.00000
Size 200,32661800.00000
Size 200,21496400.00000
Size 200,33896000.00000
Size 200,39300400.00000
Size 200,36578100.00000
Size 200,29774500.00000
Size 200,14820600.00000
Size 200,41657200.00000
Size 200,12274700.00000
Size 200,13656500.00000
Size 200,24849200.00000
Size 200,50562700.00000
Size 200,29946800.00000
Size 200,15991100.00000
Size 200,19193500.00000
Size 200,56718100.00000
Size 200,48934700.00000
Size 200,25699800.00000
Size 200,23151300.00000
Size 200,25906500.00000
Size 200,29911600.00000
Size 200,13928700.00000
Size 200,21385700.00000
Size 200,28670100.00000
Size 200,56453600.00000
Size 200,46433700.00000
Size 200,17228000.00000
Size 200,48417700.00000
Size 200,25643500.00000
Size 200,24403700.00000
Size 200,23583400.00000
Size 200,26415700.00000
Size 200,13565100.00000
Size 200,11173700.00000
Size 200,26890500.00000
Size 200,56273000.00000
Size 200,35741500.00000
Size 200,15783100.00000
Size 200,12777000.00000
Size 200,13897200.00000
Size 200,19868800.00000
Size 200,33254500.00000
Size 200,52548000.00000
Size 200,15984400.00000
Size 200,23774400.00000
Size 200,45703200.00000
Size 200,40300800.00000
Size 200,46293900.00000
Size 200,35937700.00000
Size 200,25721800.00000
Size 200,59134400.00000
Size 200,60791000.00000
Size 200,30323900.00000
Size 200,31132300.00000
Size 200,24366400.00000
Size 200,15216800.00000
Size 200,31110000.00000
Size 200,14232700.00000
Size 200,63434800.00000
Size 200,26812100.00000
Size 200,72461400.00000
Size 200,32963000.00000
Size 200,43532700.00000
Size 200,42150400.00000
Size 200,26384400.00000
Size 200,17816600.00000
Size 200,15994700.00000
Size 200,36915900.00000
Size 200,24641400.00000
Size 200,11813200.00000
Size 200,30679100.00000
Size 200,18495500.00000
Size 200,19818300.00000
Size 200,41407900.00000
Size 200,39888700.00000
Size 200,45994500.00000
Size 500,39944300.00000
Size 500,19850700.00000
Size 500,75870400.00000
Size 500,29961000.00000
Size 500,47542000.00000
Size 500,19991400.00000
Size 500,35377800.00000
Size 500,62130700.00000
Size 500,32937400.00000
Size 500,45812100.00000
Size 500,25366900.00000
Size 500,71063800.00000
Size 500,18452000.00000
Size 500,27298000.00000
Size 500,13884000.00000
Size 500,29286500.00000
Size 500,39220600.00000
Size 500,21676700.00000
Size 500,32778500.00000
Size 500,25927200.00000
Size 500,35274200.00000
Size 500,14695300.00000
Size 500,29680100.00000
Size 500,65828200.00000
Size 500,36398400.00000
Size 500,11992100.00000
Size 500,21361400.00000
Size 500,19710700.00000
Size 500,22053900.00000
Size 500,15022700.00000
Size 500,17613500.00000
Size 500,44983800.00000
Size 500,18281400.00000
Size 500,36668900.00000
Size 500,31780500.00000
Size 500,15683200.00000
Size 500,53109500.00000
Size 500,33227400.00000
Size 500,25492000.00000
Size 500,18392400.00000
Size 500,22366800.00000
Size 500,12887100.00000
Size 500,50181000.00000
Size 500,20554900.00000
Size 500,13678200.00000
Size 500,34397100.00000
Size 500,38312300.00000
Size 500,23464000.00000
Size 500,32243400.00000
Size 500,51227500.00000
Size 500,23964800.00000
Size 500,41654800.00000
Size 500,16259300.00000
Size 500,110189000.00000
Size 500,22474600.00000
Size 500,27730800.00000
Size 500,50848500.00000
Size 500,15584400.00000
Size 500,12596700.00000
Size 500,27215600.00000
Size 500,57210400.00000
Size 500,26377200.00000
Size 500,32050100.00000
Size 500,49253900.00000
Size 500,17526300.00000
Size 500,21031900.00000
Size 500,48233500.00000
Size 500,31511000.00000
Size 500,19771100.00000
Size 500,15734800.00000
Size 500,22260400.00000
Size 500,25944900.00000
Size 500,26779900.00000
Size 500,22501800.00000
Size 500,50738400.00000
Size 500,25113700.00000
Size 500,63149200.00000
Size 500,23525300.00000
Size 500,30107900.00000
Size 500,66245900.00000
Size 500,32377100.00000
Size 500,38352900.00000
Size 500,28368000.00000
Size 500,27847800.00000
Size 500,17498200.00000
Size 500,40426700.00000
Size 500,25614400.00000
Size 500,36693600.00000
Size 500,29514100.00000
Size 500,28350300.00000
Size 500,12640600.00000
Size 500,82611400.00000
Size 500,29559300.00000
Size 500,14429000.00000
Size 500,18973700.00000
Size 500,20249000.00000
Size 500,11170000.00000
Size 500,20284100.00000
Size 500,62217200.00000
Size 500,27108800.00000
Size 500,24875300.00000
Size 500,17316400.00000
Size 500,36282700.00000
Size 500,21190400.00000
Size 500,22853300.00000
Size 500,65317000.00000
Size 500,19055600.00000
Size 500,21259000.00000
Size 500,38878600.00000
Size 500,37444500.00000
Size 500,64469200.00000
Size 500,20736000.00000
Size 500,12965900.00000
Size 500,26320000.00000
Size 500,87386300.00000
Size 500,33903700.00000
Size 500,24243700.00000
Size 500,12138800.00000
Size 500,28732700.00000
Size 500,36082700.00000
Size 500,43507600.00000
Size 500,59881900.00000
Size 500,30454900.00000
Size 500,30536700.00000
Size 500,30486800.00000
Size 500,20727300.00000
Size 500,93625000.00000
Size 500,36470200.00000
Size 500,41504800.00000
Size 500,14370300.00000
Size 500,61862300.00000
Size 500,46091200.00000
Size 500,17482300.00000
Size 500,68595100.00000
Size 500,23231100.00000
Size 500,38131900.00000
Size 500,46481900.00000
Size 500,29193500.00000
Size 500,33011200.00000
Size 500,39979600.00000
Size 500,12821000.00000
Size 500,16941000.00000
Size 500,22629600.00000
Size 500,23392600.00000
Size 500,63475900.00000
Size 500,29969800.00000
Size 500,21743100.00000
Size 500,14028600.00000
Size 500,50907700.00000
Size 500,24732400.00000
Size 500,28611100.00000
Size 500,29648100.00000
Size 500,38163800.00000
Size 500,74018400.00000
Size 500,18673100.00000
Size 500,30106900.00000
Size 500,23824600.00000
Size 500,39693500.00000
Size 500,15556300.00000
Size 500,23093600.00000
Size 500,30606900.00000
Size 500,19517200.00000
Size 500,23820700.00000
Size 500,17599300.00000
Size 500,28374500.00000
Size 500,34750400.00000
Size 500,24760300.00000
Size 500,56481800.00000
Size 500,26923100.00000
Size 500,34244600.00000
Size 500,16616900.00000
Size 500,14070300.00000
Size 500,48668500.00000
Size 500,36134100.00000
Size 500,60597200.00000
Size 500,62708400.00000
Size 500,22835000.00000
Size 500,37122300.00000
Size 500,28337400.00000
Size 500,29365700.00000
Size 500,22936000.00000
Size 500,28400500.00000
Size 500,19529500.00000
Size 500,40768200.00000
Size 500,66569000.00000
Size 500,16466300.00000
Size 500,13582600.00000
Size 500,35392900.00000
Size 500,54489100.00000
Size 500,34191500.00000
Size 500,15827500.00000
Size 500,58805800.00000
Size 500,66311900.00000
Size 500,19843800.00000
Size 500,14081700.00000
Size 500,19014700.00000
Size 500,78546800.00000
Size 500,39983300.00000
Size 500,51723400.00000
Size 500,29877500.00000
Size 500,33993200.00000
Size 500,31310300.00000
Size 500,19171300.00000
Size 500,21496400.00000
Size 500,16368000.00000
Size 500,60798300.00000
Size 500,49915900.00000
Size 500,11224800.00000
Size 500,28192400.00000
Size 500,32642100.00000
Size 500,43600300.00000
Size 500,22274100.00000
Size 500,31241100.00000
Size 500,78113500.00000
Size 500,69041200.00000
Size 500,45891700.00000
Size 500,25333400.00000
Size 500,31303000.00000
Size 500,33403600.00000
Size 500,16565700.00000
Size 500,22354600.00000
Size 500,14611400.00000
Size 500,32028200.00000
Size 500,24180400.00000
Size 500,18606400.00000
Size 500,21322400.00000
Size 500,26209800.00000
Size 500,20338500.00000
Size 500,37633600.00000
Size 500,25536200.00000
Size 500,39639700.00000
Size 500,53575600.00000
Size 500,42814700.00000
Size 500,23224300.00000
Size 500,17467500.00000
Size 500,11671200.00000
Size 500,24121200.00000
Size 500,18580500.00000
Size 500,55863100.00000
Size 500,19125900.00000
Size 500,14412500.00000
Size 500,30469100.00000
Size 500,30658500.00000
Size 500,11575200.00000
Size 500,30555100.00000
Size 500,19510800.00000
Size 500,30121500.00000
Size 500,32432900.00000
Size 500,41808600.00000
Size 500,43914600.00000
Size 500,11223200.00000
Size 500,23903200.00000
Size 500,25061300.00000
Size 500,44948500.00000
Size 500,40691400.00000
Size 500,22620500.00000
Size 500,37817000.00000
Size 500,45674900.00000
Size 500,18941000.00000
Size 500,16940000.00000
Size 500,37316300.00000
Size 500,33844500.00000
Size 500,31199200.00000
Size 500,25584400.00000
Size 500,24345700.00000
Size 500,24220900.00000
Size 500,19803300.00000
Size 500,26291500.00000
Size 500,30811400.00000
Size 500,75937200.00000
Size 500,24630400.00000
Size 500,17152200.00000
Size 500,40396300.00000
Size 500,37441100.00000
Size 500,64596600.00000
Size 500,33090000.00000
Size 500,27884900.00000
Size 500,22694700.00000
Size 500,27545500.00000
Size 500,37509700.00000
Size 500,42928600.00000
Size 500,32239600.00000
Size 500,29032400.00000
Size 500,29689800.00000
Size 500,30640600.00000
Size 500,86598400.00000
Size 500,69590600.00000
Size 500,26420500.00000
Size 500,25421200.00000
Size 500,16158700.00000
Size 500,30904700.00000
Size 500,57794000.00000
Size 500,23778800.00000
Size 500,17480200.00000
Size 500,17620900.00000
Size 500,35420300.00000
Size 500,27783600.00000
Size 500,41374100.00000
Size 500,30289800.00000
Size 500,48090400.00000
Size 500,23664700.00000
Size 500,42873800.00000
Size 500,16192700.00000
Size 500,23937400.00000
Size 500,33330700.00000
Size 500,25425200.00000
Size 500,23925400.00000
Size 500,13579700.00000
Size 500,18718400.00000
Size 500,13902600.00000
Size 500,23060300.00000
Size 500,16258400.00000
Size 500,35682900.00000
Size 500,25229100.00000
Size 500,37288800.00000
Size 500,19182200.00000
Size 500,43093200.00000
Size 500,15799900.00000
Size 500,30976700.00000
Size 500,19546300.00000
Size 500,11689300.00000
Size 500,17177200.00000
Size 500,15404500.00000
Size 500,19556600.00000
Size 500,53849800.00000
Size 500,16439300.00000
Size 500,38592800.00000
Size 500,29743800.00000
Size 500,24346200.00000
Size 500,22519400.00000
Size 500,13535800.00000
Size 500,108996000.00000
Size 500,15019200.00000
Size 500,23426700.00000
Size 500,27439600.00000
Size 500,25884600.00000
Size 500,11110600.00000
Size 500,38444200.00000
Size 500,14546800.00000
Size 500,62724300.00000
Size 500,53860400.00000
Size 500,40200300.00000
Size 500,32756200.00000
Size 500,23092100.00000
Size 500,19209900.00000
Size 500,18435100.00000
Size 500,18277400.00000
Size 500,13662500.00000
Size 500,18468200.00000
Size 500,14938100.00000
Size 500,16325600.00000
Size 500,17223700.00000
Size 500,30148400.00000
Size 500,36562800.00000
Size 500,31335600.00000
Size 500,22770700.00000
Size 500,42378400.00000
Size 500,20954600.00000
Size 500,41134000.00000
Size 500,19592300.00000
Size 500,29824700.00000
Size 500,111745800.00000
Size 500,33638500.00000
Size 500,41987600.00000
Size 500,31463000.00000
Size 500,34115700.00000
Size 500,24053000.00000
Size 500,14726300.00000
Size 500,22389300.00000
Size 500,61977700.00000
Size 500,36429300.00000
Size 500,27825200.00000
Size 500,18707800.00000
Size 500,28719100.00000
Size 500,21695100.00000
Size 500,19780200.00000
Size 500,25054000.00000
Size 500,33382800.00000
Size 500,31882800.00000
Size 500,18363600.00000
Size 500,11379200.00000
Size 500,47517300.00000
Size 500,22173300.00000
Size 500,28716700.00000
Size 500,25670100.00000
Size 500,75432200.00000
Size 500,29082300.00000
Size 500,21873800.00000
Size 500,35784800.00000
Size 500,32502100.00000
Size 500,24426100.00000
Size 500,13450300.00000
Size 500,13174300.00000
Size 500,11007700.00000
Size 500,53585800.00000
Size 500,19658400.00000
Size 500,15079300.00000
Size 500,21357000.00000
Size 500,37038700.00000
Size 500,16841100.00000
Size 500,19553600.00000
Size 500,28843200.00000
Size 500,39201000.00000
Size 500,21694400.00000
Size 500,33356500.00000
Size 500,16745800.00000
Size 500,17546500.00000
Size 500,24884100.00000
Size 500,29719000.00000
Size 500,22126200.00000
Size 500,42476400.00000
Size 500,20391600.00000
Size 500,32823000.00000
Size 500,60340300.00000
Size 500,51369800.00000
Size 500,13707700.00000
Size 500,18442300.00000
Size 500,30588800.00000
Size 500,17478100.00000
Size 500,16526600.00000
Size 500,22828100.00000
Size 500,26972400.00000
Size 500,30859100.00000
Size 500,19267200.00000
Size 500,27354000.00000
Size 500,64143500.00000
Size 500,35822900.00000
Size 500,44748300.00000
Size 500,18540000.00000
Size 500,29781500.00000
Size 500,39279100.00000
Size 500,16083400.00000
Size 500,26627700.00000
Size 500,40739600.00000
Size 500,53434500.00000
Size 500,15958800.00000
Size 500,55437100.00000
Size 500,14824500.00000
Size 500,25622200.00000
Size 500,32956100.00000
Size 500,25830400.00000
Size 500,60734100.00000
Size 500,28411700.00000
Size 500,13120900.00000
Size 500,22523900.00000
Size 500,11020800.00000
Size 500,64486300.00000
Size 500,28189400.00000
Size 500,19695900.00000
Size 500,13324300.00000
Size 500,34022800.00000
Size 500,55710600.00000
Size 500,20022300.00000
Size 500,60055300.00000
Size 500,28326600.00000
Size 500,76942700.00000
Size 500,28819400.00000
Size 500,40318200.00000
Size 500,42621800.00000
Size 500,26684700.00000
Size 500,31371500.00000
Size 500,19995000.00000
Size 500,66530100.00000
Size 500,34778200.00000
Size 500,36049000.00000
Size 500,21257400.00000
Size 500,13120700.00000
Size 500,12862800.00000
Size 500,21333800.00000
Size 500,21413000.00000
Size 500,30199700.00000
Size 500,28897900.00000
Size 500,55732400.00000
Size 500,18706000.00000
Size 500,33432700.00000
Size 500,17737000.00000
Size 500,37192000.00000
Size 500,34949000.00000
Size 500,22233100.00000
Size 500,64046200.00000
Size 500,29259100.00000
Size 500,35531500.00000
Size 500,25618600.00000
Size 500,27407000.00000
Size 500,23360300.00000
Size 500,22320700.00000
Size 500,35446000.00000
Size 500,13324900.00000
Size 500,28586500.00000
Size 500,35651300.00000
Size 500,28194500.00000
Size 500,48116600.00000
Size 500,14017500.00000
Size 500,33914900.00000
Size 500,26606500.00000
Size 500,36539300.00000
Size 500,33560100.00000
Size 500,27675700.00000
Size 500,35535600.00000
Size 500,17001400.00000
Size 1000,14200500.00000
Size 1000,25708300.00000
Size 1000,25730200.00000
Size 1000,25403900.00000
Size 1000,12064500.00000
Size 1000,14094400.00000
Size 1000,63948200.00000
Size 1000,51284000.00000
Size 1000,94730200.00000
Size 1000,20746400.00000
Size 1000,28447200.00000
Size 1000,59477900.00000
Size 1000,25627800.00000
Size 1000,23780400.00000
Size 1000,38052700.00000
Size 1000,41523400.00000
Size 1000,20477500.00000
Size 1000,51213200.00000
Size 1000,78438800.00000
Size 1000,18593400.00000
Size 1000,72979000.00000
Size 1000,24776100.00000
Size 1000,33671700.00000
Size 1000,21563400.00000
Size 1000,43353300.00000
Size 1000,26408400.00000
Size 1000,50887800.00000
Size 1000,23774400.00000
Size 1000,36923100.00000
Size 1000,52581500.00000
Size 1000,25785400.00000
Size 1000,13633400.00000
Size 1000,16345700.00000
Size 1000,19323000.00000
Size 1000,67941100.00000
Size 1000,24050500.00000
Size 1000,45870000.00000
Size 1000,39140400.00000
Size 1000,31858500.00000
Size 1000,16874200.00000
Size 1000,45121400.00000
Size 1000,29379400.00000
Size 1000,13491200.00000
Size 1000,19085000.00000
Size 1000,14891100.00000
Size 1000,31537200.00000
Size 1000,22510500.00000
Size 1000,51671900.00000
Size 1000,15951100.00000
Size 1000,15168700.00000
Size 1000,13736300.00000
Size 1000,14366000.00000
Size 1000,29832100.00000
Size 1000,22223800.00000
Size 1000,20654200.00000
Size 1000,14328200.00000
Size 1000,20940800.00000
Size 1000,16362800.00000
Size 1000,18243300.00000
Size 1000,28344200.00000
Size 1000,13831500.00000
Size 1000,32721600.00000
Size 1000,38514300.00000
Size 1000,57307600.00000
Size 1000,32875500.00000
Size 1000,30432000.00000
Size 1000,92427400.00000
Size 1000,28503600.00000
Size 1000,42153100.00000
Size 1000,20233100.00000
Size 1000,81887300.00000
Size 1000,22102700.00000
Size 1000,27487400.00000
Size 1000,59815400.00000
Size 1000,20326300.00000
Size 1000,74545000.00000
Size 1000,26291100.00000
Size 1000,21088700.00000
Size 1000,25778900.00000
Size 1000,16333700.00000
Size 1000,18223200.00000
Size 1000,51878900.00000
Size 1000,36567900.00000
Size 1000,23539100.00000
Size 1000,34484100.00000
Size 1000,38359200.00000
Size 1000,29293700.00000
Size 1000,34744000.00000
Size 1000,49404900.00000
Size 1000,39942300.00000
Size 1000,14352600.00000
Size 1000,78002300.00000
Size 1000,50216300.00000
Size 1000,21378900.00000
Size 1000,16563900.00000
Size 1000,39786800.00000
Size 1000,31708200.00000
Size 1000,15558900.00000
Size 1000,26183700.00000
Size 1000,47935200.00000
Size 1000,15137100.00000
Size 1000,36471800.00000
Size 1000,21902200.00000
Size 1000,20236100.00000
Size 1000,19840000.00000
Size 1000,64633500.00000
Size 1000,72908400.00000
Size 1000,22264100.00000
Size 1000,31390500.00000
Size 1000,15878200.00000
Size 1000,36988600.00000
Size 1000,40907200.00000
Size 1000,22623600.00000
Size 1000,16393300.00000
Size 1000,29223900.00000
Size 1000,34229200.00000
Size 1000,14666300.00000
Size 1000,25775000.00000
Size 1000,35518400.00000
Size 1000,17262200.00000
Size 1000,41702200.00000
Size 1000,21957200.00000
Size 1000,14234500.00000
Size 1000,20338400.00000
Size 1000,48781900.00000
Size 1000,17946100.00000
Size 1000,14177600.00000
Size 1000,35161300.00000
Size 1000,21625600.00000
Size 1000,18762600.00000
Size 1000,11532800.00000
Size 1000,15025900.00000
Size 1000,24967700.00000
Size 1000,29583800.00000
Size 1000,23118200.00000
Size 1000,23920300.00000
Size 1000,68998100.00000
Size 1000,28840900.00000
Size 1000,20338300.00000
Size 1000,27016800.00000
Size 1000,81025700.00000
Size 1000,39424900.00000
Size 1000,76387600.00000
Size 1000,28272800.00000
Size 1000,18202700.00000
Size 1000,20337200.00000
Size 1000,28016800.00000
Size 1000,21990600.00000
Size 1000,19984700.00000
Size 1000,28266600.00000
Size 1000,19369200.00000
Size 1000,23263100.00000
Size 1000,25282900.00000
Size 1000,38233800.00000
Size 1000,60570200.00000
Size 1000,62934300.00000
Size 1000,48021100.00000
Size 1000,41551600.00000
Size 1000,15406600.00000
Size 1000,29343300.00000
Size 1000,24212100.00000
Size 1000,19190800.00000
Size 1000,40901900.00000
Size 1000,34634400.00000
Size 1000,27421200.00000
Size 1000,14667800.00000
Size 1000,21835200.00000
Size 1000,38420900.00000
Size 1000,12355700.00000
Size 1000,32961800.00000
Size 1000,28102100.00000
Size 1000,28113400.00000
Size 1000,35592300.00000
Size 1000,33566200.00000
Size 1000,19885000.00000
Size 1000,26855900.00000
Size 1000,27947000.00000
Size 1000,46821100.00000
Size 1000,21807300.00000
Size 1000,35008600.00000
Size 1000,40511700.00000
Size 1000,12111700.00000
Size 1000,33361400.00000
Size 1000,45132800.00000
Size 1000,29274800.00000
Size 1000,24317600.00000
Size 1000,17992000.00000
Size 1000,67168000.00000
Size 1000,30176700.00000
Size 1000,25266500.00000
Size 1000,16851000.00000
Size 1000,11314400.00000
Size 1000,15095600.00000
Size 1000,42630300.00000
Size 1000,13435600.00000
Size 1000,27429200.00000
Size 1000,29792800.00000
Size 1000,18543700.00000
Size 1000,38516100.00000
Size 1000,30464900.00000
Size 1000,16171200.00000
Size 1000,40287800.00000
Size 1000,14820200.00000
Size 1000,37661800.00000
Size 1000,26057600.00000
Size 1000,63890400.00000
Size 1000,27352300.00000
Size 1000,29898700.00000
Size 1000,27275600.00000
Size 1000,14352700.00000
Size 1000,21385100.00000
Size 1000,14437500.00000
Size 1000,24302900.00000
Size 1000,15411200.00000
Size 1000,29789500.00000
Size 1000,68790200.00000
Size 1000,18844900.00000
Size 1000,36177000.00000
Size 1000,34351900.00000
Size 1000,49624700.00000
Size 1000,28343700.00000
Size 1000,23269300.00000
Size 1000,33683800.00000
Size 1000,53349500.00000
Size 1000,52519400.00000
Size 1000,17441900.00000
Size 1000,25486400.00000
Size 1000,21706800.00000
Size 1000,28666200.00000
Size 1000,22421800.00000
Size 1000,15525800.00000
Size 1000,17296900.00000
Size 1000,10893400.00000
Size 1000,15493100.00000
Size 1000,26839500.00000
Size 1000,25612400.00000
Size 1000,48561500.00000
Size 1000,27638400.00000
Size 1000,39884100.00000
Size 1000,27637000.00000
Size 1000,45195100.00000
Size 1000,30448500.00000
Size 1000,14758200.00000
Size 1000,17700900.00000
Size 1000,18097900.00000
Size 1000,43949200.00000
Size 1000,37007000.00000
Size 1000,12318000.00000
Size 1000,47769600.00000
Size 1000,22613900.00000
Size 1000,41767700.00000
Size 1000,25928400.00000
Size 1000,33434100.00000
Size 1000,44277700.00000
Size 1000,48737800.00000
Size 1000,21281100.00000
Size 1000,13267500.00000
Size 1000,27590600.00000
Size 1000,21806300.00000
Size 1000,19787600.00000
Size 1000,10651100.00000
Size 1000,36672300.00000
Size 1000,31376900.00000
Size 1000,18509100.00000
